region_name,deal_ym,deal_type,building_name,umd_name,jibun,area_m2,deal_amount,deposit,monthly_rent,floor,deal_day,build_year
마곡동,202602,오피스텔_전월세,마곡나루역보타닉푸르지오시티,마곡동,760,22.17,,1000,83,12,1,2017
마곡동,202602,오피스텔_전월세,마곡일성트루엘플래닛,마곡동,758-2,21.43,,13600,11,9,10,2016
마곡동,202602,오피스텔_전월세,힐스테이트에코동익,마곡동,773-3,24.57,,1000,79,8,11,2017
마곡동,202602,오피스텔_전월세,마곡일성트루엘플래닛,마곡동,758-2,21.43,,13630,16,8,11,2016
마곡동,202602,오피스텔_전월세,힐스테이트 에코 마곡역,마곡동,773,19.87,,3000,70,5,11,2017
화곡동,202602,오피스텔_전월세,GM Valley,화곡동,899-27,37.98,,19000,5,4,4,2018
마곡동,202602,오피스텔_전월세,필네이처,마곡동,795-1,22.16,,9000,38,9,3,2016
마곡동,202602,오피스텔_전월세,마곡럭스나인오피스텔,마곡동,758-4,21.87,,14500,15,12,10,2016
마곡동,202602,오피스텔_전월세,마곡 파크뷰 대방디엠시티 오피스텔,마곡동,776,21.02,,16700,5,8,11,2019
염창동,202602,오피스텔_전월세,염창역한강투웨니퍼스트,염창동,261,29.98,,25000,0,6,11,2022
마곡동,202602,오피스텔_전월세,마곡나루역보타닉푸르지오시티,마곡동,760,22.2,,3000,73,6,11,2017
마곡동,202602,오피스텔_전월세,마곡나루역보타닉푸르지오시티,마곡동,760,22.2,,17100,10,4,11,2017
화곡동,202602,오피스텔_전월세,SJ라벨라,화곡동,1111,20.38,,19000,0,17,11,2020
등촌동,202602,오피스텔_전월세,(115-6),등촌동,828,13.92,,1000,63,5,9,2020
마곡동,202602,오피스텔_전월세,우성르보아투,마곡동,739-2,20.24,,500,65,6,4,2015
등촌동,202602,오피스텔_전월세,아이디움,등촌동,656-36,17.31,,500,53,5,11,2014
마곡동,202602,오피스텔_전월세,힐스테이트에코마곡,마곡동,797-14,24.2,,15700,20,7,9,2016
화곡동,202602,오피스텔_전월세,리치아파트 102동,화곡동,924-24,29.97,,19845,0,4,11,2020
마곡동,202602,오피스텔_전월세,마곡대명투웨니퍼스트,마곡동,784-6,17.96,,1000,68,2,3,2015
마곡동,202602,오피스텔_전월세,마곡센트럴대방디엠시티오피스텔,마곡동,776-2,24.02,,1000,78,7,7,2017
방화동,202602,오피스텔_전월세,벽산에어트리움,방화동,849,28.03,,1000,60,8,5,2003
등촌동,202602,오피스텔_전월세,경동미르웰양천향교2차,등촌동,685,29.68,,23400,25,5,10,2020
방화동,202602,오피스텔_전월세,에어뷰21-2오피스텔,방화동,830-1,26.91,,500,45,6,11,1999
마곡동,202602,오피스텔_전월세,힐스테이트 에코 마곡역,마곡동,773,19.97,,1000,80,13,11,2017
마곡동,202602,오피스텔_전월세,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,마곡동,760-1,20.1,,500,74,10,11,2017
염창동,202602,오피스텔_전월세,현진파크뷰,염창동,252,28.41,,25300,0,3,10,2019
등촌동,202602,오피스텔_전월세,센트럴시티,등촌동,656-57,14.84,,14000,7,8,10,2020
마곡동,202602,오피스텔_전월세,미르웰플러스오피스텔,마곡동,784-4,19.46,,1000,70,4,4,2015
마곡동,202602,오피스텔_전월세,매그넘793,마곡동,793-7,27.46,,25700,0,5,10,2020
마곡동,202602,오피스텔_전월세,미르웰플러스오피스텔,마곡동,784-4,19.46,,3000,58,7,3,2015
마곡동,202602,오피스텔_전월세,마곡센트럴대방디엠시티오피스텔,마곡동,776-2,39.97,,31500,5,9,3,2017
마곡동,202602,오피스텔_전월세,마곡나루역보타닉푸르지오시티,마곡동,760,22.2,,1000,80,6,6,2017
마곡동,202602,오피스텔_전월세,마곡오드카운티1차,마곡동,784-11,16.57,,3000,55,8,10,2016
마곡동,202602,오피스텔_전월세,마곡아이파크,마곡동,795-2,24.9,,15300,20,3,10,2016
등촌동,202602,오피스텔_전월세,(115-6),등촌동,828,13.92,,3700,45,5,7,2020
마곡동,202602,오피스텔_전월세,마곡시티오피스텔,마곡동,758,22.51,,500,67,9,10,2016
등촌동,202602,오피스텔_전월세,효성인텔리안,등촌동,681-3,58.91,,3000,130,5,4,2005
화곡동,202602,오피스텔_전월세,제이투리더스뷰 2차,화곡동,1097-5,28.07,,12000,60,8,6,2022
마곡동,202602,오피스텔_전월세,마곡시티오피스텔,마곡동,758,22.51,,14600,15,4,9,2016
등촌동,202602,오피스텔_전월세,퀸즈오피스텔,등촌동,641-10,14.53,,14000,0,5,9,2018
마곡동,202602,오피스텔_전월세,롯데캐슬 르웨스트,마곡동,767-4,69.84,,5000,300,13,6,2024
마곡동,202602,오피스텔_전월세,마곡나루역보타닉푸르지오시티,마곡동,760,42.65,,40000,0,4,6,2017
화곡동,202602,오피스텔_전월세,우장산투웨니퍼스트,화곡동,72-3,29.26,,20170,0,10,10,2018
마곡동,202602,오피스텔_전월세,마곡나루역보타닉푸르지오시티,마곡동,760,22.2,,1000,82,4,10,2017
등촌동,202602,오피스텔_전월세,등촌동노블리움오피스텔,등촌동,628,30.87,,16800,0,6,8,2005
마곡동,202602,오피스텔_전월세,마곡오드카운티2차,마곡동,784-9,17.36,,1000,57,5,2,
마곡동,202602,오피스텔_전월세,아르디에,마곡동,784-13,18.59,,1000,68,9,4,2015
마곡동,202602,오피스텔_전월세,마곡시티오피스텔,마곡동,758,22.51,,14600,13,12,9,2016
마곡동,202602,오피스텔_전월세,마곡나루역보타닉푸르지오시티,마곡동,760,22.17,,500,65,7,5,2017
화곡동,202602,오피스텔_전월세,강서 동도센트리움,화곡동,1161,18.97,,500,55,10,1,2012
마곡동,202602,연립다세대_전월세,마곡스카이B단지,마곡동,1245,30,,20700,5,4,27,2019
화곡동,202602,연립다세대_전월세,화성빌라(56-260),화곡동,56-260,48.12,,8100,0,-1,6,2001
방화동,202602,연립다세대_전월세,레드빌,방화동,356,78.77,,14400,20,4,25,2011
등촌동,202602,연립다세대_전월세,거산하이빌(533-18),등촌동,533-18,19.04,,3000,100,4,28,2014
등촌동,202602,연립다세대_전월세,살렘하우스,등촌동,506-6,13.06,,1000,36,5,20,2014
염창동,202602,연립다세대_전월세,어반카운티,염창동,184-8,23.76,,5000,110,7,24,2022
방화동,202602,연립다세대_전월세,대양캐슬,방화동,246-26,28.39,,18000,20,6,26,2016
화곡동,202602,연립다세대_전월세,인터빙하우스,화곡동,1048-46,19.62,,1000,53,2,12,2017
화곡동,202602,연립다세대_전월세,뉴파인빌(1084-50),화곡동,1084-50,49.52,,20700,10,2,28,2011
내발산동,202602,연립다세대_전월세,우진맨션,내발산동,710-13,42.1,,12000,45,4,1,2000
공항동,202602,연립다세대_전월세,헬리그라프마곡에디션,공항동,8-5,29.08,,20000,45,5,6,2024
마곡동,202602,연립다세대_전월세,신안(327-53),마곡동,327-53,69.93,,3000,70,3,7,1984
화곡동,202602,연립다세대_전월세,(871-78),화곡동,871-78,53.46,,5500,101,4,25,2024
화곡동,202602,연립다세대_전월세,아이유하임,화곡동,166-18,53.95,,20808,17,4,11,2022
등촌동,202602,연립다세대_전월세,나이스하우스(514-61),등촌동,514-61,12.32,,1000,32,3,6,2013
화곡동,202602,연립다세대_전월세,동원에이스뷰,화곡동,24-148,26.98,,17730,0,6,2,2020
방화동,202602,연립다세대_전월세,체리빌라,방화동,328-2,49.55,,9000,28,3,20,2002
화곡동,202602,연립다세대_전월세,성우주택,화곡동,1066-12,39.02,,2000,75,2,3,2001
화곡동,202602,연립다세대_전월세,슈프림더하이움,화곡동,886-8,47.13,,17215,14,2,10,2023
공항동,202602,연립다세대_전월세,웰스바움,공항동,53-96,29.81,,19440,0,5,6,2021
화곡동,202602,연립다세대_전월세,남성아트빌(354-41),화곡동,354-41,40.26,,3000,100,6,28,2014
등촌동,202602,연립다세대_전월세,동영타운A동,등촌동,647-59,60.96,,2000,100,2,22,1994
내발산동,202602,연립다세대_전월세,더제니스타운,내발산동,670-29,38.62,,21000,20,4,7,2016
화곡동,202602,연립다세대_전월세,한경렉스플레이스,화곡동,888-9,26.18,,3000,100,2,19,2023
화곡동,202602,연립다세대_전월세,폴라비엘,화곡동,1042-2,44.27,,20000,0,4,27,2017
가양동,202602,연립다세대_전월세,(146-48),가양동,146-48,57.78,,4000,100,3,6,2002
등촌동,202602,연립다세대_전월세,이가채(365-211),등촌동,365-211,29.91,,16000,10,1,13,2015
화곡동,202602,연립다세대_전월세,풍성하이츠빌라,화곡동,869-25,62.53,,5000,75,1,3,1998
내발산동,202602,연립다세대_전월세,글로리아빌라트,내발산동,709-30,40.89,,11000,8,4,27,1994
화곡동,202602,연립다세대_전월세,그린힐(105-384),화곡동,105-384,61.68,,20000,33,3,27,2010
공항동,202602,연립다세대_전월세,수명그린빌에이동비동,공항동,53-93,36.54,,5000,120,4,10,2016
화곡동,202602,연립다세대_전월세,하이트맨션(917-2),화곡동,917-2,41.7,,1000,90,2,28,2001
공항동,202602,연립다세대_전월세,참터골든빌,공항동,684-1,33.8,,5000,100,6,4,2017
화곡동,202602,연립다세대_전월세,주신아트빌A동,화곡동,56-393,39.07,,1000,70,3,27,2003
화곡동,202602,연립다세대_전월세,와이앤비,화곡동,1085-9,27.36,,17890,5,2,13,2015
공항동,202602,연립다세대_전월세,아이디움,공항동,22-52,39.27,,22800,4,6,11,2016
공항동,202602,연립다세대_전월세,솔빌딩,공항동,672-11,15.78,,100,47,4,27,2013
공항동,202602,연립다세대_전월세,태광빌라,공항동,715,53.49,,0,50,5,20,2003
화곡동,202602,연립다세대_전월세,루미힐스,화곡동,153-4,29.82,,1000,80,2,5,2021
화곡동,202602,연립다세대_전월세,(1016-2),화곡동,1016-2,37.32,,500,55,2,26,2002
화곡동,202602,연립다세대_전월세,(105-534),화곡동,105-534,76.46,,27500,0,2,6,1986
화곡동,202602,연립다세대_전월세,서안파크뷰,화곡동,372-90,18.91,,1500,117,5,27,2024
화곡동,202602,연립다세대_전월세,천지빌,화곡동,1055-5,26.91,,1000,48,2,26,2001
방화동,202602,연립다세대_전월세,동원아트빌,방화동,247-158,29.88,,12000,60,3,23,2020
화곡동,202602,연립다세대_전월세,더에스에스타운,화곡동,351-13,25.04,,500,110,2,27,2022
방화동,202602,연립다세대_전월세,하이골드빌,방화동,612-202,19.84,,12000,12,7,20,2019
화곡동,202602,연립다세대_전월세,혜성펠리스(156-21),화곡동,156-21,38.69,,3000,100,4,26,2013
화곡동,202602,연립다세대_전월세,예성그린캐슬2차,화곡동,504-204,49.42,,2000,85,1,21,2003
화곡동,202602,연립다세대_전월세,서현,화곡동,403-9,12.96,,500,40,4,26,2011
화곡동,202602,연립다세대_전월세,신영베르디움,화곡동,380-12,49.47,,50,100,3,23,2017
화곡동,202602,연립다세대_전월세,대성아트빌,화곡동,351-20,27.68,,50,90,5,25,2018
화곡동,202602,연립다세대_전월세,상아아트빌(882-21),화곡동,882-21,40.98,,3000,60,5,7,2010
등촌동,202602,연립다세대_전월세,민하우스,등촌동,531-3,19.95,,1000,52,3,23,2016
화곡동,202602,연립다세대_전월세,그린리치빌,화곡동,978-7,53.01,,3000,80,4,12,2002
화곡동,202602,연립다세대_전월세,한신위너스,화곡동,820-9,41.3,,3000,110,2,21,2016
등촌동,202602,연립다세대_전월세,올리브빌(524-28),등촌동,524-28,14.85,,7500,3,2,7,2013
등촌동,202602,연립다세대_전월세,정우빌라,등촌동,518-28,64.92,,21000,1,2,3,1994
방화동,202602,연립다세대_전월세,마곡M타운-101,방화동,589-24,26.79,,3000,80,4,20,2019
화곡동,202602,연립다세대_전월세,삼성위브빌,화곡동,98-102,29.78,,13900,22,4,13,2012
화곡동,202602,연립다세대_전월세,(421-25),화곡동,421-25,34.57,,700,60,1,20,1986
화곡동,202602,연립다세대_전월세,우진타운다동(381-14),화곡동,381-14,40.5,,3000,63,2,28,2008
화곡동,202602,연립다세대_전월세,삼광아트빌나동,화곡동,1041-27,59.32,,16000,20,4,28,2002
화곡동,202602,연립다세대_전월세,호성파크맨션3차,화곡동,1071-12,51.62,,13800,30,4,13,1996
등촌동,202602,연립다세대_전월세,TheZAHA,등촌동,565-5,20.665,,19620,0,11,9,2021
화곡동,202602,연립다세대_전월세,거성,화곡동,50-120,34.29,,9000,0,3,14,1986
내발산동,202602,연립다세대_전월세,드림하우스,내발산동,708,12.4,,2000,43,4,25,2013
화곡동,202602,연립다세대_전월세,삼성골든빌,화곡동,349-1,38.23,,2000,120,4,28,2014
화곡동,202602,연립다세대_전월세,청원그린빌라,화곡동,385-20,53.67,,4000,70,1,28,1997
등촌동,202602,연립다세대_전월세,래안빌,등촌동,515-25,20.93,,19700,0,2,27,2019
등촌동,202602,연립다세대_전월세,더플레이스등촌,등촌동,651-12,40.93,,39800,0,7,5,2022
화곡동,202602,연립다세대_전월세,쉐라톤빌리지(55-12),화곡동,55-12,40.95,,3000,33,4,21,1993
화곡동,202602,연립다세대_전월세,삼화빌라,화곡동,338-38,35.82,,1000,40,-1,25,1986
등촌동,202602,연립다세대_전월세,(654-87),등촌동,654-87,31.42,,1500,35,-1,13,1986
화곡동,202602,연립다세대_전월세,동광빌라5차,화곡동,98-168,46.02,,11000,0,1,28,1996
화곡동,202602,연립다세대_전월세,리치하우스(346-18),화곡동,346-18,43.79,,3500,110,6,27,2017
화곡동,202602,연립다세대_전월세,청송평화헬스하우스(341-5),화곡동,341-50,53.5,,7000,105,4,3,2018
방화동,202602,연립다세대_전월세,보타닉타워,방화동,247-19,29.65,,17260,4,6,7,2016
내발산동,202602,연립다세대_전월세,드림하우스,내발산동,708,13.33,,1000,47,4,27,2013
화곡동,202602,연립다세대_전월세,(879-1),화곡동,879-1,56.96,,1000,53,2,3,2010
등촌동,202602,연립다세대_전월세,동양하우징,등촌동,721,23.38,,24400,0,9,13,2019
내발산동,202602,연립다세대_전월세,드림하우스,내발산동,708,12.4,,1000,47,5,28,2013
방화동,202602,연립다세대_전월세,(246-14),방화동,246-14,27.01,,1000,89,5,27,2018
등촌동,202602,연립다세대_전월세,우림,등촌동,530-14,53.13,,18000,0,4,6,2002
공항동,202602,연립다세대_전월세,가화(55-96),공항동,55-96,18.28,,500,42,3,11,2010
내발산동,202602,연립다세대_전월세,DH647,내발산동,647,45.76,,37000,200,10,23,2023
화곡동,202602,연립다세대_전월세,태성아트빌,화곡동,29-6,41.92,,12000,20,2,25,2002
화곡동,202602,연립다세대_전월세,서연블루힐비,화곡동,362-32,29.93,,16370,0,3,26,2016
내발산동,202602,연립다세대_전월세,드림하우스,내발산동,708,12.4,,1000,47,4,28,2013
내발산동,202602,연립다세대_전월세,드림하우스,내발산동,708,12.4,,1000,47,5,24,2013
내발산동,202602,연립다세대_전월세,드림하우스,내발산동,708,12.4,,1000,47,5,24,2013
화곡동,202602,연립다세대_전월세,에덴그린,화곡동,909-11,48.98,,2000,80,2,28,2002
공항동,202602,연립다세대_전월세,그레이스캐슬,공항동,33-7,29.14,,3000,90,2,9,2019
내발산동,202602,연립다세대_전월세,드림하우스,내발산동,708,12.4,,1000,47,4,24,2013
화곡동,202602,연립다세대_전월세,한양맨숀(56-66),화곡동,56-66,27.57,,8100,20,5,25,2000
공항동,202602,연립다세대_전월세,현대맨션,공항동,14-35,47.94,,9000,0,-1,9,1995
화곡동,202602,연립다세대_전월세,슈프림더하이움,화곡동,886-8,47.13,,14755,12,2,10,2023
공항동,202602,연립다세대_전월세,에클레시아빌,공항동,61-134,29.96,,3500,103,3,26,2026
내발산동,202602,연립다세대_전월세,예원원룸,내발산동,720-22,41.34,,700,65,4,21,2003
화곡동,202602,연립다세대_전월세,프라임주택(393-22),화곡동,393-22,18.27,,10000,14,4,25,2014
화곡동,202602,연립다세대_전월세,현대힐타운,화곡동,105-54,61.88,,2000,80,1,20,2000
화곡동,202602,연립다세대_전월세,강성그린빌라,화곡동,372-93,33.9,,9800,0,4,19,1994
등촌동,202602,연립다세대_전월세,유원더블레스,등촌동,637-27,14.64,,21750,9,12,25,2020
화곡동,202602,연립다세대_전월세,중앙빌라,화곡동,867-51,31.47,,2000,65,3,26,2003
방화동,202602,연립다세대_전월세,우송아르떼빌,방화동,247-117,35.48,,15500,10,2,25,2014
화곡동,202602,연립다세대_전월세,샤인더힐화곡,화곡동,352-6,29.35,,1000,115,5,28,2023
화곡동,202602,연립다세대_전월세,이도트라움2,화곡동,366-32,35.34,,5000,100,3,27,2018
등촌동,202602,연립다세대_전월세,계명위너스(645-38),등촌동,645-38,45.77,,20500,15,2,21,2013
화곡동,202602,연립다세대_전월세,거성,화곡동,50-120,43.92,,10000,30,1,28,1986
화곡동,202602,연립다세대_전월세,대성탑스빌,화곡동,1045-11,52.58,,1500,82,2,23,2003
화곡동,202602,연립다세대_전월세,제이엠팰리스,화곡동,73-68,26.855,,100,90,5,15,2021
화곡동,202602,연립다세대_전월세,반석하우스,화곡동,1083-33,54.96,,15000,14,3,25,2012
마곡동,202602,연립다세대_전월세,신안(327-53),마곡동,327-53,57.06,,5000,33,3,28,1984
방화동,202602,연립다세대_전월세,금강빌라,방화동,486-10,39.6,,1000,60,4,9,1994
마곡동,202602,연립다세대_전월세,신안(327-53),마곡동,327-53,57.06,,16000,0,2,25,1984
등촌동,202602,연립다세대_전월세,디에어블루,등촌동,518-9,29.99,,3000,80,3,27,2022
화곡동,202602,연립다세대_전월세,서현빌라(56-103),화곡동,56-103,42.34,,1000,80,3,25,2002
등촌동,202602,연립다세대_전월세,삼영빌딩,등촌동,660-9,17.75,,1000,50,4,23,2012
화곡동,202602,연립다세대_전월세,파크빌,화곡동,462-5,43.19,,1000,75,4,10,2011
화곡동,202602,연립다세대_전월세,라테라스빌,화곡동,424-37,29.92,,100,85,2,26,2015
화곡동,202602,연립다세대_전월세,황제그랜드파크,화곡동,105-130,40.92,,1000,85,4,11,2008
화곡동,202602,연립다세대_전월세,이지하우스,화곡동,1048-47,17.77,,500,53,2,27,2024
화곡동,202602,연립다세대_전월세,한선빌라가동,화곡동,410-226,33.15,,6000,0,1,14,1988
화곡동,202602,연립다세대_전월세,신흥뜨란채,화곡동,105-142,40.99,,21500,20,3,28,2017
